id,subject,student_id,grade_level,teacher_id,instructional_minutes,assessment_year,assessment_score
3819,math,1083,10,26,170,2016,77.16
1303,math,370,10,28,130,2015,59.61
4052,language,1147,11,94,90,2015,62.13
6648,language,1885,9,63,90,2015,66.47
3006,language,849,11,85,150,2015,83.95
10075,math,2851,12,30,110,2016,41.11
497,math,146,10,105,90,2015,77.28
1710,language,485,12,72,90,2016,56.87
5066,language,1430,9,56,150,2015,77.59
5101,math,1441,9,25,150,2016,89.74
1676,language,475,9,88,130,2016,85.99
10504,language,2974,11,87,150,2015,91.86
4484,language,1265,9,93,130,2015,67.72
7620,language,2159,11,52,110,2016,66.86
8924,language,2529,9,114,110,2015,69.45
507,math,148,12,50,150,2016,98.34
1819,math,517,9,45,150,2016,32.98
2665,math,755,12,108,90,2016,32.28
4286,language,1211,10,53,150,2016,89.45
808,language,231,12,87,110,2016,62.17
3456,language,976,12,64,110,2016,73.11
10494,language,2971,10,89,150,2015,84.86
29,math,10,10,112,90,2015,92.91
1636,language,464,9,63,150,2016,83.36
131,math,40,11,14,90,2015,45.73
2988,language,843,10,98,170,2016,39.25
9649,math,2736,10,30,130,2016,39.6
7910,language,2243,11,82,150,2015,55.27
7302,language,2073,9,64,150,2015,61.09
9518,language,2698,11,51,130,2015,97.84
9910,language,2809,11,75,170,2015,100.0
5585,math,1581,11,9,110,2016,40.9
8170,language,2317,11,77,110,2016,62.99
5211,math,1471,9,104,90,2015,63.24
4029,math,1141,9,47,150,2016,93.02
10472,language,2964,12,97,150,2016,27.56
8351,math,2369,10,37,110,2016,57.12
8096,language,2296,10,58,150,2015,78.34
7905,math,2242,10,6,130,2015,84.26
8405,math,2383,12,20,130,2016,88.47
2733,math,774,10,3,130,2015,89.16
7116,language,2018,12,77,170,2016,90.16
3586,language,1016,9,81,150,2016,81.25
4533,math,1280,9,5,110,2015,72.23
9514,language,2697,9,74,110,2015,52.34
1969,math,562,9,105,150,2015,84.57
5032,language,1420,11,64,150,2016,94.73
10404,language,2944,9,78,150,2016,72.51
5449,math,1542,11,29,90,2015,73.56
3333,math,942,11,4,150,2015,84.08
9316,language,2638,10,57,110,2015,48.54
1429,math,408,9,8,90,2016,57.49
9118,language,2582,10,96,150,2016,45.01
6329,math,1796,10,100,170,2016,100.0
39,math,13,12,109,170,2016,85.36
2258,language,641,10,73,150,2016,100.0
634,language,183,10,66,110,2016,50.73
6857,math,1944,11,34,170,2016,60.21
7936,language,2251,10,73,110,2015,61.14
325,math,95,11,6,130,2015,43.62
9242,language,2617,9,71,150,2016,95.14
6961,math,1974,9,33,130,2015,68.27
6531,math,1853,10,24,110,2016,77.49
4179,math,1183,11,114,110,2015,54.44
7739,math,2194,12,20,150,2016,59.41
576,language,167,9,74,90,2016,70.23
6866,language,1946,12,115,150,2016,92.67
7718,language,2188,9,70,90,2016,87.18
653,math,188,11,11,130,2016,60.68
6949,math,1970,12,46,90,2016,67.54
10579,math,2997,9,19,170,2016,73.31
6821,math,1934,9,9,110,2016,60.61
5974,language,1694,9,66,110,2016,95.64
8193,math,2324,9,41,130,2015,48.19
1277,math,362,9,45,150,2016,45.22
475,math,140,10,24,130,2015,63.19
3415,math,965,10,42,90,2016,78.28
10436,language,2953,12,86,170,2016,92.47
10589,math,3000,10,40,110,2016,80.27
7509,math,2131,9,32,130,2015,55.51
6944,language,1968,10,78,110,2016,66.22
2691,math,762,9,15,90,2016,55.89
1424,language,406,11,79,150,2016,78.26
5941,math,1684,9,50,130,2016,60.34
1493,math,426,9,105,90,2015,99.54
1098,language,313,9,57,110,2016,62.98
8150,language,2312,11,85,110,2015,82.8
6712,language,1902,9,82,170,2016,71.63
8529,math,2419,10,94,110,2015,73.85
4015,math,1136,10,32,90,2016,63.05
5954,language,1688,11,103,130,2015,40.7
8233,math,2334,12,31,170,2016,97.55
3319,math,938,9,94,110,2016,29.62
9134,language,2586,11,89,170,2016,96.24
7372,language,2091,9,75,130,2015,32.31
6553,math,1859,10,40,90,2015,67.54
1315,math,373,11,99,170,2016,59.2
6283,math,1784,9,41,90,2016,77.11
6663,math,1889,11,45,150,2015,58.5
137,math,41,11,10,170,2016,100.0
5610,language,1588,9,91,90,2016,56.72
1974,language,563,11,112,130,2015,67.67
8754,language,2481,11,76,170,2015,39.48
2575,math,729,12,114,130,2016,50.12
8229,math,2333,10,29,170,2016,99.77
10317,math,2918,12,34,130,2016,88.96
6450,language,1831,9,65,90,2016,67.95
6847,math,1942,11,26,110,2015,58.32
3942,language,1116,11,102,110,2015,69.79
5128,language,1448,11,113,90,2015,0.0
1681,math,477,12,30,130,2016,50.61
7607,math,2156,11,18,110,2016,96.39
7125,math,2022,9,30,110,2015,58.83
3370,language,952,11,66,130,2015,61.58
2743,math,777,9,41,150,2016,97.3
10298,language,2913,9,81,170,2015,68.39
8644,language,2449,10,72,90,2016,88.96
5241,math,1479,10,47,170,2015,0.0
8578,language,2431,11,88,90,2015,35.83
8509,math,2412,9,15,150,2016,75.29
864,language,247,11,95,130,2015,66.34
1879,math,534,11,46,130,2016,70.88
6913,math,1960,10,24,110,2016,71.08
1441,math,412,10,47,150,2015,100.0
9968,language,2823,12,64,130,2016,95.83
3932,language,1113,11,51,110,2016,31.67
10004,language,2832,10,96,150,2016,60.12
5963,math,1691,9,14,130,2016,43.33
3930,language,1113,10,54,90,2015,63.03
5362,language,1516,9,57,130,2015,63.54
6644,language,1884,10,112,130,2015,95.83
7899,math,2240,9,108,90,2016,61.01
8634,language,2447,11,90,150,2015,86.78
3744,language,1061,10,105,90,2015,60.69
8266,language,2345,9,111,90,2016,65.44
8335,math,2365,10,3,90,2016,90.13
8124,language,2304,9,111,110,2016,53.09
10519,math,2979,9,107,150,2016,63.91
9772,language,2769,9,51,110,2016,54.27
5717,math,1618,9,20,110,2015,85.2
9094,language,2575,9,58,110,2016,39.71
8173,math,2318,12,32,130,2016,91.05
10408,language,2945,11,113,150,2016,11.06
9058,language,2565,10,65,150,2015,90.5
4097,math,1159,10,98,170,2016,23.08
258,language,76,10,87,130,2015,20.31
6068,language,1723,9,83,110,2015,86.56
5942,language,1684,9,92,170,2016,76.44
9528,language,2700,11,100,130,2016,80.66
9931,math,2814,11,42,130,2016,98.82
3650,language,1033,12,75,150,2016,97.01
529,math,154,11,46,150,2016,42.89
8183,math,2321,10,98,110,2016,56.05
154,language,46,9,53,130,2016,70.36
3341,math,944,10,99,110,2015,44.0
4188,language,1185,9,55,110,2015,93.52
7074,language,2006,9,65,110,2015,58.46
6040,language,1714,9,93,150,2016,65.6
3601,math,1020,11,20,150,2016,99.0
3990,language,1129,10,70,110,2016,65.7
6189,math,1758,11,11,170,2016,75.96
6436,language,1826,9,89,110,2016,48.56
2690,language,761,11,61,110,2016,41.34
96,language,30,11,107,150,2015,85.16
9793,math,2775,10,102,130,2016,69.01
9099,math,2577,11,111,170,2015,90.18
10576,language,2996,10,66,150,2015,93.9
761,math,219,12,8,170,2016,65.48
1474,language,420,10,98,150,2016,40.83
7208,language,2045,11,87,110,2015,43.3
3906,language,1106,9,105,150,2016,62.86
9936,language,2815,12,58,150,2016,0.0
8591,math,2434,11,22,150,2016,88.11
9785,math,2773,9,9,110,2016,64.71
6320,language,1794,10,63,170,2015,94.47
3126,language,882,12,87,90,2016,84.69
4950,language,1399,10,87,110,2015,39.6
3616,language,1024,12,54,130,2016,58.52
61,math,19,11,47,170,2016,100.0
2173,math,617,10,29,90,2016,50.71
9589,math,2719,10,41,110,2015,91.77
6087,math,1728,11,99,110,2016,95.92
4165,math,1179,9,107,130,2016,13.57
6768,language,1919,9,87,150,2015,95.56
431,math,126,10,5,90,2016,72.97
1509,math,430,10,50,170,2015,98.8
280,language,81,12,57,170,2016,95.9
5732,language,1622,10,71,130,2015,81.25
5357,math,1515,9,105,130,2015,51.94
999,math,284,11,99,170,2016,98.35
8508,language,2411,11,61,150,2016,82.42
10447,math,2957,11,2,170,2015,97.96
1900,language,540,9,87,150,2015,56.51
3877,math,1098,11,50,150,2016,93.76
3588,language,1017,11,53,130,2015,72.96
4511,math,1273,10,102,150,2015,76.61
4948,language,1398,10,76,130,2016,92.19
2880,language,815,11,102,110,2016,37.24
3971,math,1123,10,98,170,2016,74.63
520,language,151,11,71,110,2016,68.73
2356,language,668,10,64,90,2015,56.13
2668,language,756,10,110,110,2015,79.67
798,language,229,10,102,110,2015,65.97
9396,language,2661,11,86,110,2016,76.03
1376,language,392,9,93,170,2016,66.14
3392,language,959,10,73,90,2015,81.05
3872,language,1097,11,79,170,2015,98.88
2786,language,789,11,114,150,2016,93.83
5049,math,1425,11,46,130,2016,76.29
6764,language,1918,11,89,150,2015,46.95
5833,math,1651,12,34,130,2016,63.13
1543,math,440,10,30,90,2015,28.85
5446,language,1540,11,61,130,2016,54.66
5842,language,1653,12,109,130,2016,88.72
8590,language,2434,10,100,150,2015,72.19
6789,math,1924,11,23,170,2016,26.54
2724,language,771,9,55,110,2015,93.76
1798,language,511,10,70,110,2016,47.06
7377,math,2093,10,32,90,2015,46.85
2911,math,824,9,29,150,2015,0.0
6773,math,1920,12,22,130,2016,0.0
5932,language,1681,9,83,150,2016,78.48
5129,math,1448,12,40,130,2016,70.0
416,language,121,10,78,90,2015,42.01
4974,language,1405,10,83,170,2016,100.0
215,math,65,9,34,150,2015,65.6
4488,language,1266,9,87,150,2015,96.64
5765,math,1631,9,96,130,2015,44.23
8844,language,2507,9,114,130,2016,99.47
2243,math,638,9,30,110,2015,67.46
5478,language,1549,10,83,130,2016,82.91
7829,math,2221,10,6,130,2016,98.22
10331,math,2923,10,2,150,2015,53.73
3642,language,1031,11,78,110,2016,91.8
1021,math,291,9,33,90,2015,83.35
316,language,92,10,61,110,2015,55.99
10544,language,2986,11,61,90,2015,60.21
5764,language,1630,12,62,110,2016,94.33
3202,language,903,12,67,170,2016,52.6
1827,math,520,10,33,150,2015,26.64
4896,language,1384,10,75,90,2016,70.17
7332,language,2080,10,110,130,2016,31.73
1665,math,472,12,21,110,2016,49.34
9082,language,2572,10,71,170,2015,100.0
278,language,81,11,87,150,2015,95.84
6206,language,1763,9,66,130,2016,89.75
5712,language,1616,12,87,110,2016,79.87
8896,language,2521,11,63,130,2015,57.86
7031,math,1993,11,48,110,2016,0.0
4391,math,1240,12,43,150,2016,81.25
6556,language,1859,11,93,130,2016,97.73
8599,math,2437,12,27,170,2016,99.77
2061,math,586,11,46,150,2015,62.15
772,language,222,11,77,90,2016,71.02
10006,language,2833,9,51,170,2015,53.03
1724,language,490,11,51,110,2015,0.0
8573,math,2430,11,7,90,2015,81.85
8103,math,2298,11,32,90,2016,50.62
9215,math,2609,10,41,90,2016,98.22
2370,language,671,12,96,90,2016,59.01
7962,language,2258,9,66,130,2016,70.76
3431,math,970,11,24,170,2015,67.88
6324,language,1795,10,69,110,2015,46.08
1924,language,547,9,94,130,2015,41.43
6328,language,1796,9,111,90,2015,75.7
6685,math,1895,9,27,110,2015,63.15
8298,language,2355,12,62,90,2016,56.75
6899,math,1956,11,45,170,2016,60.94
5274,language,1488,10,58,110,2016,42.77
3629,math,1028,10,13,90,2015,91.06
7448,language,2114,9,69,150,2015,82.94
1504,language,428,11,51,90,2016,84.73
4214,language,1192,9,60,110,2015,94.51
3692,language,1045,10,58,150,2015,63.33
3138,language,886,9,86,110,2016,50.38
3395,math,960,10,101,110,2015,62.98
3170,language,894,11,59,170,2016,88.2
9452,language,2678,9,89,150,2016,93.7
6979,math,1979,11,36,110,2015,59.07
3569,math,1010,11,8,150,2016,76.41
6831,math,1938,9,43,150,2015,77.14
8407,math,2384,9,18,110,2015,92.57
7862,language,2229,10,56,170,2016,81.87
8745,math,2478,12,37,130,2016,98.62
6572,language,1864,10,74,110,2015,58.86
1218,language,346,9,80,150,2016,82.97
3142,language,887,10,81,90,2016,98.66
6266,language,1778,10,110,130,2016,54.76
1898,language,539,10,79,150,2016,87.53
4428,language,1250,12,67,90,2016,89.83
7082,language,2008,10,103,170,2015,90.99
6072,language,1724,9,115,150,2016,7.43
5074,language,1432,9,82,170,2016,69.0
3634,language,1029,9,79,90,2015,83.38
7981,math,2264,11,114,130,2015,46.12
2752,language,779,12,80,90,2016,0.0
5672,language,1606,10,113,90,2015,93.64
1026,language,292,11,101,110,2015,42.28
7970,language,2260,12,113,150,2016,14.5
5782,language,1636,11,66,130,2015,47.29
7060,language,2002,9,82,130,2016,62.52
3072,language,866,12,76,130,2016,69.4
3087,math,871,11,2,150,2015,71.01
8430,language,2389,12,89,110,2016,98.25
74,language,23,10,69,90,2016,89.88
518,language,151,10,88,130,2015,41.62
2433,math,689,10,92,130,2015,78.16
9330,language,2642,9,61,110,2015,38.37
3459,math,977,12,19,110,2016,39.92
2582,language,731,10,75,90,2016,67.52
9360,language,2651,12,55,150,2016,53.59
4255,math,1203,11,1,90,2016,51.78
9150,language,2590,12,77,150,2016,99.49
6420,language,1821,12,53,130,2016,71.67
9938,language,2816,10,112,150,2015,93.43
8268,language,2346,9,76,170,2016,58.24
6920,language,1962,11,58,170,2015,83.17
1849,math,526,11,39,90,2015,45.23
4620,language,1306,11,90,150,2016,98.53
7677,math,2176,10,95,150,2016,96.59
5889,math,1667,10,6,150,2015,90.96
7947,math,2254,11,19,150,2016,98.48
5962,language,1690,9,92,90,2016,75.06
3377,math,954,9,114,110,2016,33.08
46,language,15,11,55,150,2015,62.7
631,math,183,9,103,110,2015,50.79
9237,math,2616,11,27,110,2015,77.03
8744,language,2478,11,83,170,2015,61.14
4273,math,1208,11,93,150,2016,72.46
369,math,106,11,13,170,2016,99.15
5638,language,1596,9,64,110,2015,75.26
1947,math,554,9,100,110,2015,45.48
9092,language,2574,10,69,110,2016,99.4
7508,language,2130,10,109,90,2016,73.54
3063,math,864,12,13,110,2016,96.71
2280,language,647,12,68,110,2016,54.48
2579,math,731,9,39,110,2015,44.14
3969,math,1123,9,3,150,2015,48.99
2678,language,758,10,64,110,2016,66.15
6862,language,1945,10,91,110,2016,75.75
4002,language,1132,12,72,170,2016,90.61
7113,math,2018,11,31,110,2015,27.97
4504,language,1270,12,55,130,2016,70.83
2416,language,684,10,52,150,2015,60.02
2386,language,675,11,111,110,2016,69.5
1696,language,481,11,70,150,2016,85.24
566,language,163,10,110,90,2016,73.64
8033,math,2277,12,24,170,2016,65.36
5042,language,1423,10,88,90,2016,85.84
3859,math,1094,9,115,110,2015,76.86
2984,language,842,10,92,150,2016,94.55
5025,math,1419,11,1,90,2015,80.13
8950,language,2535,10,80,150,2016,87.81
6616,language,1876,11,65,170,2016,76.85
5125,math,1447,12,19,130,2016,57.32
6111,math,1737,11,22,150,2015,97.89
5187,math,1465,9,93,110,2015,50.36
4343,math,1227,9,39,150,2015,62.43
8669,math,2457,9,48,150,2015,85.08
1428,language,407,10,65,150,2016,45.45
5246,language,1480,9,77,90,2016,39.23
2546,language,721,11,66,150,2015,97.6
4817,math,1362,12,41,110,2016,67.17
9341,math,2645,10,49,150,2016,84.52
6651,math,1886,11,47,130,2015,65.42
5844,language,1654,10,58,150,2015,73.72
8189,math,2323,9,106,150,2015,97.68
4270,language,1207,12,60,170,2016,73.4
2913,math,824,10,23,150,2016,7.04
4678,language,1323,11,66,130,2016,95.04
6885,math,1952,11,5,130,2016,51.21
5264,language,1486,10,63,130,2015,75.28
7413,math,2104,9,19,130,2016,76.63
2576,language,729,12,81,150,2016,95.85
4256,language,1203,11,106,150,2016,96.41
7220,language,2049,9,76,150,2016,53.96
5284,language,1491,10,79,130,2015,89.43
3807,math,1080,12,91,130,2016,92.46
9955,math,2820,11,15,150,2016,98.97
9324,language,2640,11,110,110,2015,73.93
5829,math,1650,9,9,150,2016,85.86
5231,math,1476,11,5,90,2015,75.39
1945,math,553,10,1,90,2016,43.75
5789,math,1638,10,34,170,2015,66.42
289,math,84,9,110,130,2015,0.0
5516,language,1561,12,115,90,2016,81.18
9993,math,2830,10,28,150,2015,97.04
1705,math,484,9,35,150,2016,96.15
7624,language,2160,11,86,90,2016,71.3
10333,math,2923,11,41,110,2016,67.95
2098,language,596,9,113,90,2016,35.37
8974,language,2542,11,110,90,2015,43.7
6518,language,1849,10,89,110,2016,54.08
10037,math,2841,12,99,110,2016,79.54
5544,language,1569,12,72,150,2016,97.92
3766,language,1067,9,87,150,2016,81.43
3833,math,1087,9,43,110,2015,67.86
8943,math,2534,11,114,170,2015,56.21
10479,math,2966,12,28,130,2016,90.72
7741,math,2195,9,4,90,2016,55.89
660,language,190,11,66,150,2015,97.07
4123,math,1167,12,1,150,2016,72.52
9239,math,2616,12,4,170,2016,88.96
696,language,200,9,66,90,2015,94.54
3623,math,1026,11,38,110,2016,95.89
2537,math,719,11,102,130,2015,50.46
5656,language,1601,11,80,130,2015,60.3
5116,language,1445,11,64,110,2015,46.29
633,math,183,10,21,90,2016,21.7
6301,math,1789,12,16,90,2016,99.75
2162,language,614,9,87,170,2016,86.11
9678,language,2743,10,84,130,2016,84.14
3285,math,928,12,91,170,2016,91.51
6798,language,1927,9,115,110,2015,66.69
10347,math,2928,10,42,150,2015,98.34
2448,language,692,12,66,110,2016,79.38
1805,math,513,10,3,90,2016,61.19
6214,language,1765,10,76,90,2016,92.45
388,language,113,9,65,130,2015,66.61
296,language,86,9,68,130,2016,50.7
670,language,192,12,80,90,2016,61.79
8234,language,2334,12,60,90,2016,97.58
4212,language,1191,10,113,90,2016,65.32
6145,math,1746,10,47,170,2016,100.0
2697,math,764,9,100,150,2015,97.36
7876,language,2233,11,63,90,2016,53.25
240,language,71,11,89,110,2016,98.02
10140,language,2869,9,98,170,2016,70.15
9839,math,2787,11,16,130,2016,74.46
1858,language,528,10,88,170,2016,48.63
9840,language,2787,11,62,170,2016,82.11
3093,math,872,11,45,170,2016,43.69
6612,language,1875,9,89,130,2016,50.78
10106,language,2860,10,55,170,2015,58.31
900,language,256,12,96,170,2016,67.69
6017,math,1707,10,45,150,2015,90.05
6365,math,1806,9,28,130,2015,97.41
1735,math,493,9,21,90,2016,98.99
7518,language,2133,11,63,110,2015,88.24
9992,language,2829,10,61,150,2016,86.99
10448,language,2957,11,87,170,2015,88.13
6356,language,1803,10,96,150,2015,60.36
3697,math,1047,9,34,170,2015,85.68
6070,language,1723,10,67,130,2016,74.92
7676,language,2176,9,64,150,2015,82.39
6697,math,1898,11,17,150,2015,0.0
6906,language,1958,12,83,170,2016,88.05
9509,math,2696,10,14,110,2015,94.59
7393,math,2098,10,98,130,2015,40.72
1127,math,321,9,22,110,2016,40.41
593,math,173,9,31,130,2015,0.0
1328,language,378,9,82,150,2015,94.61
3578,language,1013,11,95,170,2015,81.15
221,math,66,12,100,150,2016,70.41
7201,math,2043,10,10,110,2016,71.05
8800,language,2493,9,52,170,2016,66.61
8420,language,2387,10,89,130,2015,31.33
3658,language,1036,9,87,90,2015,76.77
5657,math,1601,12,7,130,2016,75.84
9213,math,2609,9,44,90,2015,62.57
1581,math,449,11,111,90,2016,73.78
1358,language,387,10,101,150,2015,87.04
2319,math,658,9,17,170,2015,0.0
6534,language,1854,11,73,150,2015,86.07
9020,language,2555,12,101,170,2016,98.12
3699,math,1047,10,36,90,2016,77.58
1307,math,371,9,102,110,2016,50.97
3700,language,1047,10,56,130,2016,66.63
1404,language,400,10,90,130,2016,71.09
3680,language,1042,9,70,110,2015,97.77
6350,language,1801,11,71,150,2016,94.02
8438,language,2391,11,56,90,2016,0.0
3884,language,1100,9,56,150,2016,87.31
5005,math,1414,9,4,170,2015,91.5
1541,math,439,11,30,170,2016,98.87
8465,math,2400,12,18,150,2016,74.37
5041,math,1423,10,38,90,2016,79.32
6113,math,1737,12,40,90,2016,83.79
2306,language,654,11,68,110,2016,73.17
222,language,66,12,58,90,2016,32.34
3710,language,1051,10,82,90,2016,54.15
4815,math,1362,11,29,90,2015,99.15
485,math,142,10,7,150,2016,69.5
5435,math,1537,10,18,150,2016,94.03
2809,math,796,11,2,90,2016,56.04
10439,math,2955,11,17,130,2015,0.0
9547,math,2705,12,49,110,2016,84.01
6330,language,1796,10,81,130,2016,0.0
9494,language,2691,10,63,150,2015,84.46
10422,language,2949,11,54,110,2016,75.07
4082,language,1155,12,91,150,2016,84.67
6875,math,1949,11,39,110,2016,73.13
6102,language,1734,10,85,150,2015,91.57
2067,math,587,10,25,90,2016,43.11
5347,math,1511,9,15,150,2016,100.0
1192,language,339,10,79,110,2015,78.22
7786,language,2208,9,79,170,2015,89.28
6045,math,1716,9,3,130,2016,80.92
1107,math,316,10,26,130,2015,68.53
1436,language,410,12,99,130,2016,64.89
9867,math,2795,12,39,110,2016,64.8
4370,language,1235,10,80,90,2015,45.41
6513,math,1848,12,33,150,2016,74.61
7712,language,2186,9,62,170,2016,77.03
3886,language,1101,9,79,130,2015,53.54
6005,math,1704,11,46,150,2015,69.13
3673,math,1040,12,32,110,2016,78.53
8935,math,2532,10,106,170,2015,100.0
2033,math,578,10,1,150,2016,46.27
10036,language,2841,11,89,90,2015,71.54
2681,math,759,12,21,170,2016,95.25
3962,language,1121,11,58,170,2015,59.04
2261,math,642,10,13,170,2016,84.99
4951,math,1399,11,15,90,2016,82.74
1108,language,316,10,74,130,2015,27.3
5019,math,1417,10,4,90,2016,43.65
8020,language,2273,10,70,150,2016,99.16
8798,language,2492,10,67,90,2016,56.04
7230,language,2052,11,89,90,2016,67.99
9864,language,2794,10,102,130,2016,71.49
3993,math,1130,12,93,90,2016,78.48
9708,language,2751,10,56,110,2015,77.91
5092,language,1437,9,109,90,2016,69.29
10184,language,2882,11,64,150,2016,82.96
5583,math,1581,10,45,110,2015,61.86
10339,math,2925,11,14,90,2016,0.0
6037,math,1713,9,38,90,2016,71.61
1256,language,356,10,85,170,2016,87.52
5759,math,1629,9,41,150,2016,71.82
5003,math,1413,11,11,150,2016,87.13
3167,math,894,10,110,130,2015,84.14
7092,language,2010,11,53,150,2016,97.29
9896,language,2804,10,87,130,2016,74.8
7389,math,2096,12,10,130,2016,63.04
